1,21.420882669537136,20.0,1.9419570297002793, 1.9746206363042196
2,21.578648495173198,20.0,1.9249277293682099, 1.9423066616058349
1,18.344155844155843,20.0,2.525473879277706, 2.3360636790593463
1,20.64116985376828,20.0,2.6274755135178567, 2.558164612452189
1,21.05843439911797,20.0,2.5251409873366355, 2.406958230336507
1,19.063733784545967,20.0,2.880524770915508, 2.441164819399516
1,20.122973728339854,20.070921985815605,3.7847249299287795, 3.742218494415283
2,19.741282339707535,22.26950354609929,3.47571756541729, 2.961653296152751
1,20.283533260632495,20.0,3.7800990462303163, 3.690968052546183
1,90.96952908587258,91.62698412698413,0.2882363890017663, 0.3092968767652145
1,91.45755472504004,90.31746031746032,0.30653899480829705, 0.38629964223274815
1,88.16295157571099,91.38888888888889,0.45258520678389114, 0.30990030845770467
1,88.19826907946499,91.30952380952381,0.44743321590464225, 0.2938153285246629
1,89.0894819466248,89.48412698412699,0.4054969112173869, 0.3839826612518384
1,88.70967741935483,91.03174603174602,0.4131355427296741, 0.31116443729171384
1,87.87650602409639,88.76984126984127,0.4009543593022061, 0.40475049901467103
1,87.95811518324608,89.8015873015873,0.4726576274065496, 0.3672063717475304
1,85.94741613780599,90.15873015873017,0.5767602048605889, 0.3427647532751927
1,86.29787234042553,91.11111111111111,0.5415848714683752, 0.33240515222916234
1,89.45969884853852,89.64285714285715,0.4136339422393512, 0.3958760935526628
1,86.22183708838821,90.47619047619048,0.5329968746347756, 0.3826472902527222
1,87.30434782608695,91.78571428571428,0.45375920257733, 0.3052280525891827
1,88.21490467937608,91.26984126984127,0.49529906263952694, 0.3101285873697354
1,88.12824956672443,90.15873015873017,0.42102662796949175, 0.3737554017167825
1,87.13298791018998,90.43650793650794,0.49788141952033016, 0.3506951337823501
1,87.10503842869343,90.27777777777779,0.4914785285473808, 0.3761538158242519
